,imdb_title_id,title,year,genre,duration,director,actors,avg_vote,worldwide_gross_income,Title_x,Release Year_x,Locations,Production Company_x,Distributor_x,Title_y,Release Year_y,Fun Facts,Production Company_y,Distributor_y,Director,Writer,Actor 1,Actor 2,Actor 3
318,tt0108174,So I Married an Axe Murderer,1993,"Comedy, Romance",93,Thomas Schlamme,"Mike Myers, Nancy Travis, Anthony LaPaglia, Amanda Plummer, Brenda Fricker, Matt Doherty, Charles Grodin, Phil Hartman, Debi Mazar, Steven Wright, Patrick Bristow, Cintra Wilson, Al Nalbandian, George F. Mauricio, Kiki Douveas",6.4,11585483,So I Married an Axe Murderer,1993,Alcatraz Island,TriStar Pictures,TriStar Pictures,The Enforcer,1976,Alcatraz Island was a military fort before it became a prison.,Warner Bros. Pictures,Warner Bros. Pictures,James Fargo,Stirling Silliphant,Clint Eastwood,Tyne Daly,Harry Guardino
319,tt0454921,The Pursuit of Happyness,2006,"Biography, Drama",117,Gabriele Muccino,"Will Smith, Jaden Smith, Thandie Newton, Brian Howe, James Karen, Dan Castellaneta, Kurt Fuller, Takayo Fischer, Kevin West, George Cheung, David Michael Silverman, Domenic Bove, Geoff Callan, Joyful Raven, Scott Klace",8.0,307127625,The Pursuit of Happyness,2006,Candlestick Park (602 Jamestown Ave.),Columbia Pictures Corporation,Columbia Pictures,Freebie and the Bean,1974,"Then Vice President Richard Nixon threw out the first pitch when Candlestick opened in 1960. On August 29, 1966, The Beatles played their last concert for paying fans at Candlestick Park.",Warner Bros. Pictures,American Broadcasting Company (ABC),Richard Rush,Robert Kaufman,Alan Arkin,James Caan,Loretta Swit
320,tt0078346,Superman,1978,"Action, Adventure, Drama",143,Richard Donner,"Marlon Brando, Gene Hackman, Christopher Reeve, Ned Beatty, Jackie Cooper, Glenn Ford, Trevor Howard, Margot Kidder, Jack O'Halloran, Valerie Perrine, Maria Schell, Terence Stamp, Phyllis Thaxter, Susannah York, Jeff East",7.3,300451667,Superman,1978,Golden Gate Bridge,Dovemead Films,Warner Bros. Pictures,A View to a Kill,1985,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Metro-Goldwyn Mayer,MGM/UA Entertainment Company,John Glen,Richard Maibaum,Roger Moore,Christopher Walken,Tanya Roberts
321,tt0078346,Superman,1978,"Action, Adventure, Drama",143,Richard Donner,"Marlon Brando, Gene Hackman, Christopher Reeve, Ned Beatty, Jackie Cooper, Glenn Ford, Trevor Howard, Margot Kidder, Jack O'Halloran, Valerie Perrine, Maria Schell, Terence Stamp, Phyllis Thaxter, Susannah York, Jeff East",7.3,300451667,Superman,1978,Golden Gate Bridge,Dovemead Films,Warner Bros. Pictures,Dark Passage,1947,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Warner Bros. Pictures,Warner Bros. Pictures,Delmer Daves,Delmer Daves & David Goodis,Humphrey Bogart,Lauren Bacal,Bruce Bennett
322,tt0078346,Superman,1978,"Action, Adventure, Drama",143,Richard Donner,"Marlon Brando, Gene Hackman, Christopher Reeve, Ned Beatty, Jackie Cooper, Glenn Ford, Trevor Howard, Margot Kidder, Jack O'Halloran, Valerie Perrine, Maria Schell, Terence Stamp, Phyllis Thaxter, Susannah York, Jeff East",7.3,300451667,Superman,1978,Golden Gate Bridge,Dovemead Films,Warner Bros. Pictures,Flower Drum Song,1961,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Fields Productions,Universal Pictures,Henry Koster,Joseph Fields,Nancy Kwan,James Shigeta,Benson Fong
323,tt0078346,Superman,1978,"Action, Adventure, Drama",143,Richard Donner,"Marlon Brando, Gene Hackman, Christopher Reeve, Ned Beatty, Jackie Cooper, Glenn Ford, Trevor Howard, Margot Kidder, Jack O'Halloran, Valerie Perrine, Maria Schell, Terence Stamp, Phyllis Thaxter, Susannah York, Jeff East",7.3,300451667,Superman,1978,Golden Gate Bridge,Dovemead Films,Warner Bros. Pictures,Herbie Rides Again,1974,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Walt Disney Productions,Buena Vista Distribution,Robert Stevenson,Bill Walsh,Helen Hayes,Ken Berry,Stefanie Powers
324,tt0078346,Superman,1978,"Action, Adventure, Drama",143,Richard Donner,"Marlon Brando, Gene Hackman, Christopher Reeve, Ned Beatty, Jackie Cooper, Glenn Ford, Trevor Howard, Margot Kidder, Jack O'Halloran, Valerie Perrine, Maria Schell, Terence Stamp, Phyllis Thaxter, Susannah York, Jeff East",7.3,300451667,Superman,1978,Golden Gate Bridge,Dovemead Films,Warner Bros. Pictures,Innerspace,1987,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Amblin Entertainment,Warner Bros. Pictures,Joe Dante,Chip Proser,Dennis Quaid,Martin Short,Meg Ryan
325,tt0078346,Superman,1978,"Action, Adventure, Drama",143,Richard Donner,"Marlon Brando, Gene Hackman, Christopher Reeve, Ned Beatty, Jackie Cooper, Glenn Ford, Trevor Howard, Margot Kidder, Jack O'Halloran, Valerie Perrine, Maria Schell, Terence Stamp, Phyllis Thaxter, Susannah York, Jeff East",7.3,300451667,Superman,1978,Golden Gate Bridge,Dovemead Films,Warner Bros. Pictures,Interview With The Vampire,1994,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Geffen Pictures,Geffen Pictures,Neil Jordan,Anne Rice,Brad Pitt,Christian Slater,Tom Cruise
326,tt0078346,Superman,1978,"Action, Adventure, Drama",143,Richard Donner,"Marlon Brando, Gene Hackman, Christopher Reeve, Ned Beatty, Jackie Cooper, Glenn Ford, Trevor Howard, Margot Kidder, Jack O'Halloran, Valerie Perrine, Maria Schell, Terence Stamp, Phyllis Thaxter, Susannah York, Jeff East",7.3,300451667,Superman,1978,Golden Gate Bridge,Dovemead Films,Warner Bros. Pictures,It Came From Beneath the Sea,1955,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Clover Productions,Columbia Pictures,Robert Gordon,George Worthing Yates,Kenneth Tobey,Faith Domergue,Donald Curtis
327,tt0078346,Superman,1978,"Action, Adventure, Drama",143,Richard Donner,"Marlon Brando, Gene Hackman, Christopher Reeve, Ned Beatty, Jackie Cooper, Glenn Ford, Trevor Howard, Margot Kidder, Jack O'Halloran, Valerie Perrine, Maria Schell, Terence Stamp, Phyllis Thaxter, Susannah York, Jeff East",7.3,300451667,Superman,1978,Golden Gate Bridge,Dovemead Films,Warner Bros. Pictures,Jagged Edge,1985,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Columbia Pictures Corp.,Columbia Pictures,Richard Marquand,Joe Eszterhas,Glenn Close,Jeff Bridges,Peter Coyote
328,tt0078346,Superman,1978,"Action, Adventure, Drama",143,Richard Donner,"Marlon Brando, Gene Hackman, Christopher Reeve, Ned Beatty, Jackie Cooper, Glenn Ford, Trevor Howard, Margot Kidder, Jack O'Halloran, Valerie Perrine, Maria Schell, Terence Stamp, Phyllis Thaxter, Susannah York, Jeff East",7.3,300451667,Superman,1978,Golden Gate Bridge,Dovemead Films,Warner Bros. Pictures,Magnum Force,1973,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",The Malpaso Company,Warner Bros. Pictures,Ted Post,John Milius,Clint Eastwood,Hal Holbrook,Mitchell Ryan
329,tt0078346,Superman,1978,"Action, Adventure, Drama",143,Richard Donner,"Marlon Brando, Gene Hackman, Christopher Reeve, Ned Beatty, Jackie Cooper, Glenn Ford, Trevor Howard, Margot Kidder, Jack O'Halloran, Valerie Perrine, Maria Schell, Terence Stamp, Phyllis Thaxter, Susannah York, Jeff East",7.3,300451667,Superman,1978,Golden Gate Bridge,Dovemead Films,Warner Bros. Pictures,Star Trek IV: The Voyage Home,1986,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Paramount Pictures,Paramount Pictures,Leonard Nimoy,Steve Meerson,William Shatner,Leonard Nimoy,George Takei
330,tt0078346,Superman,1978,"Action, Adventure, Drama",143,Richard Donner,"Marlon Brando, Gene Hackman, Christopher Reeve, Ned Beatty, Jackie Cooper, Glenn Ford, Trevor Howard, Margot Kidder, Jack O'Halloran, Valerie Perrine, Maria Schell, Terence Stamp, Phyllis Thaxter, Susannah York, Jeff East",7.3,300451667,Superman,1978,Golden Gate Bridge,Dovemead Films,Warner Bros. Pictures,Star Trek VI: The Undiscovered Country,1991,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Paramount Pictures,Paramount Pictures,Nicholas Meyer,Nimoy,William Shatner,Leonard Nimoy,George Takei
331,tt0078346,Superman,1978,"Action, Adventure, Drama",143,Richard Donner,"Marlon Brando, Gene Hackman, Christopher Reeve, Ned Beatty, Jackie Cooper, Glenn Ford, Trevor Howard, Margot Kidder, Jack O'Halloran, Valerie Perrine, Maria Schell, Terence Stamp, Phyllis Thaxter, Susannah York, Jeff East",7.3,300451667,Superman,1978,Golden Gate Bridge,Dovemead Films,Warner Bros. Pictures,Superman,1978,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Dovemead Films,Warner Bros. Pictures,Richard Donner,Jerry Siegel,Christopher Reeve,Gene Hackman,Marlon Brando
332,tt0078346,Superman,1978,"Action, Adventure, Drama",143,Richard Donner,"Marlon Brando, Gene Hackman, Christopher Reeve, Ned Beatty, Jackie Cooper, Glenn Ford, Trevor Howard, Margot Kidder, Jack O'Halloran, Valerie Perrine, Maria Schell, Terence Stamp, Phyllis Thaxter, Susannah York, Jeff East",7.3,300451667,Superman,1978,Golden Gate Bridge,Dovemead Films,Warner Bros. Pictures,The Caine Mutiny,1954,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Stanley Kramer Productions,Columbia Pictures,Edward Dmytryk,Stanley Roberts,Humphrey Bogart,Fred MacMurray,Jose Ferrer
333,tt0078346,Superman,1978,"Action, Adventure, Drama",143,Richard Donner,"Marlon Brando, Gene Hackman, Christopher Reeve, Ned Beatty, Jackie Cooper, Glenn Ford, Trevor Howard, Margot Kidder, Jack O'Halloran, Valerie Perrine, Maria Schell, Terence Stamp, Phyllis Thaxter, Susannah York, Jeff East",7.3,300451667,Superman,1978,Golden Gate Bridge,Dovemead Films,Warner Bros. Pictures,The Love Bug,1968,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Walt Disney Productions,Buena Vista Distribution,Robert Stevenson,Bill Walsh,Dean Jones,Michele Lee,David Tomlinson
334,tt0078346,Superman,1978,"Action, Adventure, Drama",143,Richard Donner,"Marlon Brando, Gene Hackman, Christopher Reeve, Ned Beatty, Jackie Cooper, Glenn Ford, Trevor Howard, Margot Kidder, Jack O'Halloran, Valerie Perrine, Maria Schell, Terence Stamp, Phyllis Thaxter, Susannah York, Jeff East",7.3,300451667,Superman,1978,Golden Gate Bridge,Dovemead Films,Warner Bros. Pictures,The Maltese Falcon,1941,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Warner Bros. Pictures,Warner Bros. Pictures,John Huston,John Huston,Humphrey Bogart,Mary Astor,Gladys George
335,tt0078346,Superman,1978,"Action, Adventure, Drama",143,Richard Donner,"Marlon Brando, Gene Hackman, Christopher Reeve, Ned Beatty, Jackie Cooper, Glenn Ford, Trevor Howard, Margot Kidder, Jack O'Halloran, Valerie Perrine, Maria Schell, Terence Stamp, Phyllis Thaxter, Susannah York, Jeff East",7.3,300451667,Superman,1978,Golden Gate Bridge,Dovemead Films,Warner Bros. Pictures,The Presidio,1988,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Paramount Pictures,Paramount Pictures,Peter Hyams,Larry Ferguson,Sean Connery,Mark Harmon,Meg Ryan
336,tt0078346,Superman,1978,"Action, Adventure, Drama",143,Richard Donner,"Marlon Brando, Gene Hackman, Christopher Reeve, Ned Beatty, Jackie Cooper, Glenn Ford, Trevor Howard, Margot Kidder, Jack O'Halloran, Valerie Perrine, Maria Schell, Terence Stamp, Phyllis Thaxter, Susannah York, Jeff East",7.3,300451667,Superman,1978,Golden Gate Bridge,Dovemead Films,Warner Bros. Pictures,Time After Time,1979,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Orion Pictures Corp.,Columbia Broadcasting System (CBS),Nicholas Meyer,Karl Alexander,Malcolm McDowell,Mary Steenburgen,David Warner
337,tt0092007,Star Trek IV: The Voyage Home,1986,"Adventure, Comedy, Sci-Fi",119,Leonard Nimoy,"William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan, George Takei, Walter Koenig, Nichelle Nichols, Jane Wyatt, Catherine Hicks, Mark Lenard, Robin Curtis, Robert Ellenstein, John Schuck, Brock Peters, Michael Snyder",7.3,109713132,Star Trek IV: The Voyage Home,1986,Golden Gate Bridge,Paramount Pictures,Paramount Pictures,A View to a Kill,1985,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Metro-Goldwyn Mayer,MGM/UA Entertainment Company,John Glen,Richard Maibaum,Roger Moore,Christopher Walken,Tanya Roberts
338,tt0092007,Star Trek IV: The Voyage Home,1986,"Adventure, Comedy, Sci-Fi",119,Leonard Nimoy,"William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan, George Takei, Walter Koenig, Nichelle Nichols, Jane Wyatt, Catherine Hicks, Mark Lenard, Robin Curtis, Robert Ellenstein, John Schuck, Brock Peters, Michael Snyder",7.3,109713132,Star Trek IV: The Voyage Home,1986,Golden Gate Bridge,Paramount Pictures,Paramount Pictures,Dark Passage,1947,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Warner Bros. Pictures,Warner Bros. Pictures,Delmer Daves,Delmer Daves & David Goodis,Humphrey Bogart,Lauren Bacal,Bruce Bennett
339,tt0092007,Star Trek IV: The Voyage Home,1986,"Adventure, Comedy, Sci-Fi",119,Leonard Nimoy,"William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan, George Takei, Walter Koenig, Nichelle Nichols, Jane Wyatt, Catherine Hicks, Mark Lenard, Robin Curtis, Robert Ellenstein, John Schuck, Brock Peters, Michael Snyder",7.3,109713132,Star Trek IV: The Voyage Home,1986,Golden Gate Bridge,Paramount Pictures,Paramount Pictures,Flower Drum Song,1961,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Fields Productions,Universal Pictures,Henry Koster,Joseph Fields,Nancy Kwan,James Shigeta,Benson Fong
340,tt0092007,Star Trek IV: The Voyage Home,1986,"Adventure, Comedy, Sci-Fi",119,Leonard Nimoy,"William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan, George Takei, Walter Koenig, Nichelle Nichols, Jane Wyatt, Catherine Hicks, Mark Lenard, Robin Curtis, Robert Ellenstein, John Schuck, Brock Peters, Michael Snyder",7.3,109713132,Star Trek IV: The Voyage Home,1986,Golden Gate Bridge,Paramount Pictures,Paramount Pictures,Herbie Rides Again,1974,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Walt Disney Productions,Buena Vista Distribution,Robert Stevenson,Bill Walsh,Helen Hayes,Ken Berry,Stefanie Powers
341,tt0092007,Star Trek IV: The Voyage Home,1986,"Adventure, Comedy, Sci-Fi",119,Leonard Nimoy,"William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan, George Takei, Walter Koenig, Nichelle Nichols, Jane Wyatt, Catherine Hicks, Mark Lenard, Robin Curtis, Robert Ellenstein, John Schuck, Brock Peters, Michael Snyder",7.3,109713132,Star Trek IV: The Voyage Home,1986,Golden Gate Bridge,Paramount Pictures,Paramount Pictures,Innerspace,1987,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Amblin Entertainment,Warner Bros. Pictures,Joe Dante,Chip Proser,Dennis Quaid,Martin Short,Meg Ryan
342,tt0092007,Star Trek IV: The Voyage Home,1986,"Adventure, Comedy, Sci-Fi",119,Leonard Nimoy,"William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan, George Takei, Walter Koenig, Nichelle Nichols, Jane Wyatt, Catherine Hicks, Mark Lenard, Robin Curtis, Robert Ellenstein, John Schuck, Brock Peters, Michael Snyder",7.3,109713132,Star Trek IV: The Voyage Home,1986,Golden Gate Bridge,Paramount Pictures,Paramount Pictures,Interview With The Vampire,1994,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Geffen Pictures,Geffen Pictures,Neil Jordan,Anne Rice,Brad Pitt,Christian Slater,Tom Cruise
343,tt0092007,Star Trek IV: The Voyage Home,1986,"Adventure, Comedy, Sci-Fi",119,Leonard Nimoy,"William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan, George Takei, Walter Koenig, Nichelle Nichols, Jane Wyatt, Catherine Hicks, Mark Lenard, Robin Curtis, Robert Ellenstein, John Schuck, Brock Peters, Michael Snyder",7.3,109713132,Star Trek IV: The Voyage Home,1986,Golden Gate Bridge,Paramount Pictures,Paramount Pictures,It Came From Beneath the Sea,1955,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Clover Productions,Columbia Pictures,Robert Gordon,George Worthing Yates,Kenneth Tobey,Faith Domergue,Donald Curtis
344,tt0092007,Star Trek IV: The Voyage Home,1986,"Adventure, Comedy, Sci-Fi",119,Leonard Nimoy,"William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan, George Takei, Walter Koenig, Nichelle Nichols, Jane Wyatt, Catherine Hicks, Mark Lenard, Robin Curtis, Robert Ellenstein, John Schuck, Brock Peters, Michael Snyder",7.3,109713132,Star Trek IV: The Voyage Home,1986,Golden Gate Bridge,Paramount Pictures,Paramount Pictures,Jagged Edge,1985,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Columbia Pictures Corp.,Columbia Pictures,Richard Marquand,Joe Eszterhas,Glenn Close,Jeff Bridges,Peter Coyote
345,tt0092007,Star Trek IV: The Voyage Home,1986,"Adventure, Comedy, Sci-Fi",119,Leonard Nimoy,"William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan, George Takei, Walter Koenig, Nichelle Nichols, Jane Wyatt, Catherine Hicks, Mark Lenard, Robin Curtis, Robert Ellenstein, John Schuck, Brock Peters, Michael Snyder",7.3,109713132,Star Trek IV: The Voyage Home,1986,Golden Gate Bridge,Paramount Pictures,Paramount Pictures,Magnum Force,1973,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",The Malpaso Company,Warner Bros. Pictures,Ted Post,John Milius,Clint Eastwood,Hal Holbrook,Mitchell Ryan
346,tt0092007,Star Trek IV: The Voyage Home,1986,"Adventure, Comedy, Sci-Fi",119,Leonard Nimoy,"William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan, George Takei, Walter Koenig, Nichelle Nichols, Jane Wyatt, Catherine Hicks, Mark Lenard, Robin Curtis, Robert Ellenstein, John Schuck, Brock Peters, Michael Snyder",7.3,109713132,Star Trek IV: The Voyage Home,1986,Golden Gate Bridge,Paramount Pictures,Paramount Pictures,Star Trek IV: The Voyage Home,1986,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Paramount Pictures,Paramount Pictures,Leonard Nimoy,Steve Meerson,William Shatner,Leonard Nimoy,George Takei
347,tt0092007,Star Trek IV: The Voyage Home,1986,"Adventure, Comedy, Sci-Fi",119,Leonard Nimoy,"William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan, George Takei, Walter Koenig, Nichelle Nichols, Jane Wyatt, Catherine Hicks, Mark Lenard, Robin Curtis, Robert Ellenstein, John Schuck, Brock Peters, Michael Snyder",7.3,109713132,Star Trek IV: The Voyage Home,1986,Golden Gate Bridge,Paramount Pictures,Paramount Pictures,Star Trek VI: The Undiscovered Country,1991,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Paramount Pictures,Paramount Pictures,Nicholas Meyer,Nimoy,William Shatner,Leonard Nimoy,George Takei
348,tt0092007,Star Trek IV: The Voyage Home,1986,"Adventure, Comedy, Sci-Fi",119,Leonard Nimoy,"William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan, George Takei, Walter Koenig, Nichelle Nichols, Jane Wyatt, Catherine Hicks, Mark Lenard, Robin Curtis, Robert Ellenstein, John Schuck, Brock Peters, Michael Snyder",7.3,109713132,Star Trek IV: The Voyage Home,1986,Golden Gate Bridge,Paramount Pictures,Paramount Pictures,Superman,1978,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Dovemead Films,Warner Bros. Pictures,Richard Donner,Jerry Siegel,Christopher Reeve,Gene Hackman,Marlon Brando
349,tt0092007,Star Trek IV: The Voyage Home,1986,"Adventure, Comedy, Sci-Fi",119,Leonard Nimoy,"William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan, George Takei, Walter Koenig, Nichelle Nichols, Jane Wyatt, Catherine Hicks, Mark Lenard, Robin Curtis, Robert Ellenstein, John Schuck, Brock Peters, Michael Snyder",7.3,109713132,Star Trek IV: The Voyage Home,1986,Golden Gate Bridge,Paramount Pictures,Paramount Pictures,The Caine Mutiny,1954,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Stanley Kramer Productions,Columbia Pictures,Edward Dmytryk,Stanley Roberts,Humphrey Bogart,Fred MacMurray,Jose Ferrer
350,tt0092007,Star Trek IV: The Voyage Home,1986,"Adventure, Comedy, Sci-Fi",119,Leonard Nimoy,"William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan, George Takei, Walter Koenig, Nichelle Nichols, Jane Wyatt, Catherine Hicks, Mark Lenard, Robin Curtis, Robert Ellenstein, John Schuck, Brock Peters, Michael Snyder",7.3,109713132,Star Trek IV: The Voyage Home,1986,Golden Gate Bridge,Paramount Pictures,Paramount Pictures,The Love Bug,1968,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Walt Disney Productions,Buena Vista Distribution,Robert Stevenson,Bill Walsh,Dean Jones,Michele Lee,David Tomlinson
351,tt0092007,Star Trek IV: The Voyage Home,1986,"Adventure, Comedy, Sci-Fi",119,Leonard Nimoy,"William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan, George Takei, Walter Koenig, Nichelle Nichols, Jane Wyatt, Catherine Hicks, Mark Lenard, Robin Curtis, Robert Ellenstein, John Schuck, Brock Peters, Michael Snyder",7.3,109713132,Star Trek IV: The Voyage Home,1986,Golden Gate Bridge,Paramount Pictures,Paramount Pictures,The Maltese Falcon,1941,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Warner Bros. Pictures,Warner Bros. Pictures,John Huston,John Huston,Humphrey Bogart,Mary Astor,Gladys George
352,tt0092007,Star Trek IV: The Voyage Home,1986,"Adventure, Comedy, Sci-Fi",119,Leonard Nimoy,"William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan, George Takei, Walter Koenig, Nichelle Nichols, Jane Wyatt, Catherine Hicks, Mark Lenard, Robin Curtis, Robert Ellenstein, John Schuck, Brock Peters, Michael Snyder",7.3,109713132,Star Trek IV: The Voyage Home,1986,Golden Gate Bridge,Paramount Pictures,Paramount Pictures,The Presidio,1988,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Paramount Pictures,Paramount Pictures,Peter Hyams,Larry Ferguson,Sean Connery,Mark Harmon,Meg Ryan
353,tt0092007,Star Trek IV: The Voyage Home,1986,"Adventure, Comedy, Sci-Fi",119,Leonard Nimoy,"William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan, George Takei, Walter Koenig, Nichelle Nichols, Jane Wyatt, Catherine Hicks, Mark Lenard, Robin Curtis, Robert Ellenstein, John Schuck, Brock Peters, Michael Snyder",7.3,109713132,Star Trek IV: The Voyage Home,1986,Golden Gate Bridge,Paramount Pictures,Paramount Pictures,Time After Time,1979,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Orion Pictures Corp.,Columbia Broadcasting System (CBS),Nicholas Meyer,Karl Alexander,Malcolm McDowell,Mary Steenburgen,David Warner
354,tt0102975,Star Trek VI: The Undiscovered Country,1991,"Action, Adventure, Sci-Fi",110,Nicholas Meyer,"William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan, Walter Koenig, Nichelle Nichols, George Takei, Kim Cattrall, Mark Lenard, Grace Lee Whitney, Brock Peters, Leon Russom, Kurtwood Smith, Christopher Plummer, Rosanna DeSoto",7.2,96888996,Star Trek VI: The Undiscovered Country,1991,Golden Gate Bridge,Paramount Pictures,Paramount Pictures,A View to a Kill,1985,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Metro-Goldwyn Mayer,MGM/UA Entertainment Company,John Glen,Richard Maibaum,Roger Moore,Christopher Walken,Tanya Roberts
355,tt0102975,Star Trek VI: The Undiscovered Country,1991,"Action, Adventure, Sci-Fi",110,Nicholas Meyer,"William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan, Walter Koenig, Nichelle Nichols, George Takei, Kim Cattrall, Mark Lenard, Grace Lee Whitney, Brock Peters, Leon Russom, Kurtwood Smith, Christopher Plummer, Rosanna DeSoto",7.2,96888996,Star Trek VI: The Undiscovered Country,1991,Golden Gate Bridge,Paramount Pictures,Paramount Pictures,Dark Passage,1947,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Warner Bros. Pictures,Warner Bros. Pictures,Delmer Daves,Delmer Daves & David Goodis,Humphrey Bogart,Lauren Bacal,Bruce Bennett
356,tt0102975,Star Trek VI: The Undiscovered Country,1991,"Action, Adventure, Sci-Fi",110,Nicholas Meyer,"William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan, Walter Koenig, Nichelle Nichols, George Takei, Kim Cattrall, Mark Lenard, Grace Lee Whitney, Brock Peters, Leon Russom, Kurtwood Smith, Christopher Plummer, Rosanna DeSoto",7.2,96888996,Star Trek VI: The Undiscovered Country,1991,Golden Gate Bridge,Paramount Pictures,Paramount Pictures,Flower Drum Song,1961,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Fields Productions,Universal Pictures,Henry Koster,Joseph Fields,Nancy Kwan,James Shigeta,Benson Fong
